,총수주액[백만원],공공부문[백만원],중앙정부[백만원],지방자치단체[백만원],공기업[백만원],기타공공단체[백만원],민간부문[백만원],제조업[백만원],비제조업[백만원],국내외국기관[백만원],민자[백만원],건축[백만원],주택[백만원],사무실 및 점포[백만원],공장 및 창고[백만원],관공서[백만원],기타[백만원],토목[백만원],치산 및 치수[백만원],농림 및 수산[백만원],도로 및 교량[백만원],항만 및 공항[백만원],철도 및 궤도[백만원],상하수도[백만원],발전 및 송전[백만원],토지조성[백만원],댐[백만원],기계설치[백만원],기타[백만원],조경공사[백만원]
2005-11-01,6233277.0,2186723.0,329860.0,387911.0,1248495.0,220457.0,3932822.0,474914.0,3457908.0,308.0,113424.0,4706251.0,2885712.0,825790.0,332200.0,477352.0,185197.0,1527026.0,5607.0,16489.0,512006.0,78686.0,93607.0,160631.0,183725.0,194227.0,36030.0,166729.0,79289.0,
2005-12-01,12368099.0,4681970.0,1588975.0,689721.0,1591808.0,811466.0,7285844.0,943429.0,6342415.0,18910.0,381375.0,7933478.0,5734528.0,779034.0,604251.0,409565.0,406100.0,4434621.0,156085.0,96076.0,1877459.0,311526.0,804626.0,351324.0,48581.0,480449.0,1380.0,168521.0,138594.0,
2006-01-01,5845683.0,900710.0,486671.0,144565.0,152724.0,116750.0,4808736.0,1719886.0,3088850.0,608.0,135629.0,4662699.0,2578750.0,838193.0,1108495.0,73513.0,63748.0,1182984.0,13550.0,2744.0,499374.0,79599.0,10438.0,80808.0,51323.0,142458.0,0.0,301185.0,1505.0,
2006-02-01,4514642.0,1518479.0,715254.0,286462.0,462290.0,54473.0,2893420.0,588279.0,2305141.0,20374.0,82369.0,2912822.0,2051642.0,430923.0,198060.0,171410.0,60787.0,1601820.0,40786.0,1972.0,752330.0,4210.0,391.0,190001.0,48468.0,297684.0,0.0,251320.0,14658.0,
2006-03-01,6016993.0,1388256.0,259836.0,621767.0,410380.0,96273.0,4525291.0,551996.0,3973295.0,36675.0,66771.0,4269128.0,3475420.0,225542.0,308867.0,183689.0,75610.0,1747865.0,2251.0,47540.0,762627.0,120767.0,8543.0,116823.0,87277.0,220852.0,0.0,371859.0,9326.0,
2006-04-01,5265657.0,1229476.0,90011.0,241095.0,864269.0,34101.0,3991904.0,555819.0,3436085.0,13787.0,30490.0,4386335.0,3491493.0,283435.0,283860.0,272197.0,55350.0,879322.0,7342.0,371.0,130127.0,28749.0,1354.0,89393.0,42598.0,270442.0,147175.0,156051.0,5720.0,
2006-05-01,6743777.0,1402567.0,467082.0,295246.0,547751.0,92488.0,5249089.0,770088.0,4479001.0,10110.0,82011.0,5791671.0,3987250.0,252019.0,581056.0,675450.0,295896.0,952106.0,2580.0,26230.0,248726.0,138169.0,531.0,85773.0,53096.0,269737.0,0.0,120192.0,7072.0,
2006-06-01,9239104.0,1514887.0,290688.0,354252.0,817928.0,52019.0,7560411.0,1155848.0,6404563.0,591.0,163215.0,7542267.0,5845625.0,515080.0,973921.0,167240.0,40401.0,1696837.0,6021.0,1764.0,427705.0,95161.0,5943.0,309114.0,150584.0,126294.0,412.0,558686.0,15153.0,
2006-07-01,7122838.0,986717.0,179384.0,184262.0,600970.0,22101.0,6019999.0,902432.0,5117567.0,2397.0,113725.0,6208941.0,4934298.0,186632.0,949891.0,72010.0,66110.0,913897.0,679.0,0.0,338058.0,28983.0,56291.0,71138.0,27010.0,67202.0,0.0,297401.0,27135.0,
2006-08-01,5807928.0,785174.0,18697.0,144546.0,516157.0,105774.0,4597749.0,876514.0,3721235.0,5464.0,419541.0,4549339.0,2956948.0,795699.0,584486.0,152360.0,59846.0,1258589.0,17852.0,28.0,137228.0,33320.0,23222.0,166918.0,106364.0,318565.0,70180.0,381612.0,3300.0,
2006-09-01,10117836.0,2386842.0,109617.0,279746.0,1534151.0,463328.0,7456605.0,287771.0,7168834.0,10949.0,263440.0,8401668.0,6820901.0,929495.0,292839.0,299696.0,58737.0,1716168.0,11607.0,846.0,150449.0,7338.0,81583.0,484868.0,16367.0,831767.0,41774.0,75998.0,13571.0,
2006-10-01,5244990.0,1608961.0,40329.0,454069.0,1004065.0,110498.0,3503061.0,232434.0,3270627.0,0.0,132968.0,4120855.0,3212721.0,538376.0,97819.0,238389.0,33550.0,1124135.0,27331.0,14153.0,322301.0,51217.0,32363.0,171444.0,43847.0,241228.0,62507.0,149014.0,8730.0,
2006-11-01,9030870.0,2796458.0,131568.0,417465.0,1999646.0,247779.0,6100958.0,1300422.0,4800536.0,2515.0,130939.0,7062122.0,5722280.0,706030.0,337454.0,205979.0,90379.0,1968748.0,18814.0,8768.0,350931.0,53445.0,80287.0,519606.0,24267.0,403132.0,127506.0,362705.0,19287.0,
2006-12-01,16050822.0,3941100.0,468028.0,1008822.0,1951800.0,512450.0,9842634.0,798409.0,9044225.0,20.0,2267068.0,9665202.0,7678191.0,1366572.0,253110.0,250936.0,116393.0,6385620.0,37483.0,71236.0,3664786.0,307156.0,572307.0,328288.0,337999.0,954742.0,1132.0,104489.0,6002.0,
2007-01-01,6921925.0,1840195.0,505756.0,350671.0,853300.0,130468.0,4898776.0,781612.0,4117164.0,167.0,182787.0,5085787.0,3670000.0,498595.0,513679.0,170425.0,233088.0,1836138.0,4060.0,45349.0,633534.0,68576.0,103050.0,143277.0,22100.0,607351.0,3007.0,193999.0,11835.0,
2007-02-01,6616331.0,2005490.0,710728.0,387505.0,701023.0,206234.0,4523808.0,512809.0,4010999.0,0.0,87033.0,4895793.0,3347601.0,592039.0,557824.0,250262.0,148067.0,1720538.0,28642.0,6477.0,850552.0,31127.0,80312.0,91489.0,121867.0,260190.0,29366.0,218744.0,1772.0,
2007-03-01,8324398.0,2456954.0,611791.0,631139.0,992725.0,221299.0,5799712.0,702354.0,5097358.0,528.0,67204.0,4997042.0,2735550.0,1459143.0,378884.0,358696.0,64769.0,3327356.0,18015.0,27102.0,872690.0,89893.0,23316.0,305648.0,1443720.0,279259.0,14582.0,231703.0,21428.0,
2007-04-01,7920233.0,1847256.0,214071.0,246038.0,1266430.0,120717.0,5740241.0,1253360.0,4486881.0,257.0,332479.0,6098722.0,4393242.0,295491.0,843919.0,396211.0,169859.0,1821511.0,11773.0,57252.0,460759.0,92532.0,45933.0,187663.0,310638.0,375223.0,0.0,275063.0,4675.0,
2007-05-01,7368657.0,1658581.0,450033.0,181597.0,849312.0,177639.0,5072195.0,690023.0,4382172.0,220.0,637661.0,5288728.0,3944761.0,478366.0,297532.0,450617.0,117452.0,2079929.0,14958.0,2656.0,779019.0,50301.0,248124.0,99621.0,319689.0,258143.0,0.0,290638.0,16780.0,
2007-06-01,12383764.0,1778653.0,76228.0,305308.0,1282257.0,114860.0,9313173.0,1113228.0,8199945.0,3655.0,1288283.0,9260980.0,7590426.0,413330.0,946079.0,164952.0,146193.0,3122784.0,3620.0,3453.0,671663.0,40477.0,498924.0,288953.0,180526.0,950096.0,3427.0,452256.0,29389.0,
2007-07-01,6185767.0,1532371.0,190081.0,424801.0,767944.0,149545.0,3770286.0,578848.0,3191438.0,184195.0,698915.0,3970374.0,2132982.0,655784.0,430189.0,535686.0,215733.0,2215393.0,47243.0,2368.0,724640.0,260895.0,83863.0,268564.0,75684.0,502473.0,106.0,249557.0,0.0,
2007-08-01,6711720.0,1391052.0,41414.0,212762.0,1029621.0,107255.0,4962252.0,729914.0,4232338.0,2525.0,355891.0,4976260.0,3436333.0,742640.0,375966.0,380173.0,41148.0,1735460.0,2758.0,0.0,563943.0,120867.0,65244.0,86450.0,183945.0,223431.0,0.0,363806.0,125016.0,
2007-09-01,9175754.0,1635156.0,61910.0,330296.0,1185876.0,57074.0,7213357.0,977155.0,6236202.0,85846.0,241395.0,7171028.0,5863479.0,312568.0,778673.0,186533.0,29775.0,2004726.0,356.0,3442.0,466605.0,77561.0,3775.0,191758.0,463731.0,387321.0,0.0,383767.0,26410.0,
2007-10-01,10729716.0,3304568.0,101833.0,280600.0,2760678.0,161457.0,7112992.0,850023.0,6262969.0,1244.0,310912.0,8642419.0,6359021.0,1123984.0,424237.0,370860.0,364317.0,2087297.0,23907.0,11296.0,1056067.0,309489.0,4313.0,84371.0,164408.0,357801.0,1137.0,74508.0,0.0,
2007-11-01,13429268.0,3704773.0,379830.0,662242.0,2384970.0,277731.0,8852306.0,866975.0,7985331.0,4316.0,867873.0,10079203.0,7287180.0,1604131.0,564703.0,497664.0,125525.0,3350065.0,3266.0,32125.0,1254721.0,123769.0,437511.0,147831.0,173797.0,449798.0,0.0,329619.0,397628.0,
2007-12-01,16734061.0,5540243.0,436367.0,612341.0,4046854.0,444681.0,10295224.0,1558836.0,8736388.0,1618.0,896976.0,11975729.0,7648242.0,2393961.0,1030048.0,629599.0,273879.0,4758332.0,103485.0,98610.0,1287894.0,411878.0,195326.0,269627.0,723341.0,942297.0,29434.0,693459.0,2981.0,
2008-01-01,5658474.0,1629840.0,101834.0,175274.0,912393.0,440339.0,3966231.0,373673.0,3592558.0,18.0,62385.0,5037521.0,3351832.0,1118412.0,300980.0,180010.0,86287.0,620953.0,6359.0,45.0,168823.0,36030.0,52591.0,83575.0,49138.0,160399.0,82.0,63882.0,29.0,
2008-02-01,6113346.0,1974140.0,157255.0,543034.0,1234395.0,39456.0,3922649.0,573022.0,3349627.0,407.0,216150.0,4498146.0,3481949.0,508236.0,208595.0,233999.0,65367.0,1615200.0,3843.0,0.0,407009.0,55398.0,2984.0,197985.0,216294.0,377109.0,0.0,316133.0,38445.0,
2008-03-01,8791684.0,3322072.0,439975.0,608398.0,1819130.0,454569.0,5297539.0,925955.0,4371584.0,628.0,171445.0,6189410.0,4866210.0,371043.0,469081.0,375023.0,108053.0,2602274.0,66046.0,3363.0,775112.0,46957.0,120267.0,79652.0,95487.0,786699.0,0.0,590737.0,37954.0,
2008-04-01,8416255.0,1717853.0,180924.0,568871.0,721312.0,246746.0,6492171.0,1242478.0,5249693.0,829.0,205402.0,7213477.0,4180552.0,1847847.0,701254.0,437869.0,45955.0,1202778.0,313.0,3512.0,300632.0,186795.0,7975.0,137979.0,47962.0,288208.0,0.0,193271.0,36131.0,
2008-05-01,8704676.0,2600398.0,144935.0,534523.0,1633691.0,287249.0,5830838.0,1645320.0,4185518.0,1996.0,271444.0,6083084.0,3542355.0,1326557.0,653709.0,495810.0,64653.0,2621592.0,39510.0,20.0,293460.0,114410.0,353137.0,204380.0,361381.0,499207.0,62098.0,672154.0,21835.0,
2008-06-01,9557915.0,1955248.0,345533.0,146970.0,1253029.0,209716.0,7195975.0,1710015.0,5485960.0,752.0,405940.0,6835999.0,4187014.0,1486620.0,387255.0,484450.0,290660.0,2721916.0,7146.0,4659.0,360566.0,162400.0,189719.0,183635.0,609776.0,355140.0,0.0,729824.0,119051.0,
2008-07-01,6117493.0,1405575.0,32788.0,314452.0,715650.0,342685.0,4183299.0,1159651.0,3023648.0,1216.0,527403.0,4231957.0,2214573.0,607107.0,1024730.0,248804.0,136743.0,1885536.0,10139.0,937.0,572054.0,79191.0,60169.0,62727.0,98589.0,532982.0,0.0,446351.0,22397.0,
2008-08-01,6383893.0,1646469.0,70039.0,149822.0,1246133.0,180475.0,4429235.0,2187122.0,2242113.0,191.0,307998.0,3055805.0,1859896.0,518188.0,546017.0,99789.0,31915.0,3328088.0,2200.0,1957.0,184069.0,111.0,18690.0,309127.0,534662.0,471318.0,0.0,1804812.0,1142.0,
2008-09-01,5827092.0,1881145.0,115961.0,605099.0,1031685.0,128400.0,3028295.0,710150.0,2318145.0,9574.0,908078.0,3784927.0,1894603.0,516102.0,282281.0,364862.0,727079.0,2042165.0,35368.0,31080.0,410584.0,25501.0,57424.0,151440.0,128736.0,674740.0,0.0,393738.0,133554.0,
2008-10-01,8205735.0,2463751.0,132594.0,354600.0,1565621.0,410936.0,4833464.0,1865280.0,2968184.0,693.0,907827.0,4543486.0,2693620.0,687640.0,471437.0,348363.0,342426.0,3662249.0,46345.0,37281.0,755201.0,42533.0,14249.0,104231.0,423362.0,569166.0,588.0,1503366.0,165927.0,
2008-11-01,8130058.0,3123912.0,121292.0,365927.0,2161710.0,474983.0,4598931.0,1162474.0,3436457.0,254.0,406961.0,4904821.0,3996243.0,373824.0,177977.0,246518.0,110259.0,3225237.0,5602.0,26374.0,1285889.0,66026.0,278694.0,55022.0,29990.0,314753.0,43729.0,1103913.0,15245.0,
2008-12-01,22000214.0,7838508.0,941164.0,1138333.0,4948754.0,810257.0,12661690.0,3131075.0,9530615.0,138222.0,1361794.0,13397458.0,8410324.0,2910501.0,964384.0,474982.0,637267.0,8602756.0,182161.0,112570.0,2665673.0,107149.0,1165323.0,557537.0,366702.0,1122291.0,11254.0,2304191.0,7905.0,
2009-01-01,5859544.0,2721949.0,336355.0,376363.0,1826555.0,182676.0,2865160.0,567620.0,2297540.0,202194.0,70241.0,3286481.0,2300744.0,281489.0,307521.0,290156.0,106571.0,2573063.0,50534.0,26862.0,1305690.0,25725.0,123397.0,128977.0,128449.0,381034.0,0.0,300723.0,37495.0,64177.0
2009-02-01,4981269.0,2788759.0,683213.0,572428.0,1152762.0,380356.0,2066438.0,584481.0,1481957.0,0.0,126072.0,1928578.0,1141307.0,245386.0,61654.0,388949.0,91282.0,3052691.0,71355.0,12510.0,1395981.0,85655.0,262178.0,46070.0,72687.0,277942.0,0.0,657486.0,105938.0,64889.0
2009-03-01,7559380.0,3832107.0,441649.0,759915.0,2086370.0,544173.0,3478831.0,904968.0,2573863.0,1886.0,246556.0,4429151.0,2289767.0,861828.0,465790.0,720376.0,91390.0,3130229.0,82895.0,3501.0,1149587.0,69034.0,393689.0,109221.0,157310.0,486524.0,0.0,584170.0,49802.0,44496.0
2009-04-01,7725445.0,5851571.0,1016902.0,621710.0,1971511.0,2241448.0,1598570.0,505936.0,1092634.0,2167.0,273137.0,2277529.0,989155.0,507333.0,140303.0,356196.0,284542.0,5447916.0,42430.0,12840.0,1989833.0,130441.0,2089716.0,90983.0,241949.0,317822.0,21604.0,392729.0,88924.0,28645.0
2009-05-01,7422919.0,4501957.0,809983.0,787648.0,1849539.0,1054787.0,2791615.0,384382.0,2407233.0,0.0,129347.0,3993228.0,2680716.0,462376.0,427239.0,213304.0,209593.0,3429691.0,547717.0,211.0,823029.0,211608.0,692470.0,117730.0,165148.0,276067.0,20225.0,370682.0,159440.0,45364.0
2009-06-01,11956246.0,7708822.0,707401.0,1973846.0,4510998.0,516577.0,3756625.0,323640.0,3432985.0,14779.0,476020.0,4842430.0,2771840.0,1033962.0,199257.0,586614.0,250757.0,7113816.0,546845.0,47232.0,2590539.0,360150.0,1371647.0,119833.0,272029.0,444803.0,20225.0,343058.0,925558.0,71897.0
2009-07-01,5950195.0,3160941.0,608256.0,476250.0,1663068.0,413367.0,2423869.0,428876.0,1994993.0,119736.0,245649.0,3599422.0,2078565.0,576843.0,95301.0,581345.0,267368.0,2350773.0,13348.0,0.0,759717.0,78319.0,99745.0,68076.0,164748.0,673070.0,20225.0,229820.0,198696.0,45009.0
2009-08-01,4735035.0,1798376.0,120383.0,275080.0,1284464.0,118449.0,2839832.0,392270.0,2447562.0,164.0,96663.0,3680326.0,2744199.0,227982.0,251555.0,354985.0,101605.0,1054709.0,41740.0,343.0,402283.0,10027.0,22200.0,15637.0,9635.0,215190.0,19200.0,275154.0,32411.0,10889.0
2009-09-01,9122864.0,3773566.0,493207.0,464433.0,1777842.0,1038084.0,4808267.0,1271756.0,3536511.0,38575.0,502456.0,4444399.0,3183722.0,579853.0,282120.0,216953.0,181751.0,4678465.0,585684.0,25653.0,767038.0,73577.0,1025822.0,131103.0,511353.0,687945.0,18050.0,813857.0,2300.0,36083.0
2009-10-01,10724193.0,4737244.0,2449080.0,359173.0,1662784.0,266207.0,5732278.0,1470130.0,4262148.0,386.0,254285.0,5402811.0,4032349.0,725923.0,344009.0,269266.0,31264.0,5321382.0,2471079.0,13681.0,924311.0,50114.0,42797.0,127223.0,128462.0,360465.0,30706.0,1158987.0,90.0,13467.0
2009-11-01,14705885.0,5243436.0,657902.0,928769.0,1781768.0,1874997.0,8879301.0,1119234.0,7760067.0,37713.0,545435.0,9732729.0,5657556.0,2993775.0,617600.0,325178.0,138620.0,4973156.0,511046.0,49385.0,615417.0,50275.0,2150186.0,292194.0,145711.0,164699.0,131794.0,795595.0,24148.0,42706.0
2009-12-01,18345501.0,5369340.0,1230682.0,1737235.0,990712.0,1410711.0,11918586.0,1354048.0,10564538.0,22878.0,1034697.0,12223500.0,9960701.0,714419.0,342266.0,1011033.0,195081.0,6122001.0,310618.0,82329.0,1367884.0,95756.0,1990974.0,354906.0,338952.0,513913.0,89161.0,930766.0,21457.0,25285.0
2010-01-01,7230174.0,2489806.0,457490.0,400821.0,990002.0,641493.0,4354843.0,288353.0,4066490.0,13557.0,371968.0,5170638.0,2925060.0,1137466.0,317467.0,598672.0,191973.0,2059536.0,273177.0,4521.0,433190.0,33748.0,405929.0,125679.0,310727.0,93295.0,0.0,344840.0,17093.0,17337.0
2010-02-01,4863842.0,2187565.0,708695.0,563844.0,729960.0,185066.0,2299054.0,579269.0,1719785.0,0.0,377223.0,2584748.0,1274998.0,334971.0,187504.0,674677.0,112598.0,2279094.0,217661.0,28080.0,410206.0,373506.0,143503.0,92686.0,60451.0,179219.0,0.0,740758.0,11228.0,21796.0
2010-03-01,6356428.0,3391705.0,322425.0,683622.0,631609.0,1754049.0,2580661.0,617109.0,1963552.0,6145.0,377917.0,2797725.0,1375531.0,482244.0,463293.0,378043.0,98614.0,3558703.0,289470.0,109737.0,449589.0,86922.0,28549.0,204815.0,1497066.0,299581.0,0.0,535830.0,2627.0,54517.0
2010-04-01,6664740.0,1813458.0,126829.0,634236.0,700669.0,351724.0,4473866.0,1065132.0,3408734.0,36143.0,341273.0,4436158.0,2989055.0,469299.0,404856.0,404624.0,168324.0,2228582.0,534449.0,15533.0,218635.0,100868.0,29667.0,137406.0,747674.0,151725.0,0.0,245778.0,24396.0,22451.0
2010-05-01,8844915.0,1681683.0,240570.0,515989.0,475155.0,449969.0,6743317.0,1618451.0,5124866.0,43690.0,376225.0,6586672.0,3567184.0,1395940.0,990309.0,585734.0,47505.0,2258243.0,194401.0,19921.0,247321.0,151807.0,343928.0,60728.0,128530.0,222607.0,0.0,856809.0,7279.0,24912.0
2010-06-01,10030207.0,3393494.0,409554.0,587072.0,1829204.0,567664.0,5650964.0,1652801.0,3998163.0,47889.0,937860.0,6386849.0,3508064.0,488432.0,966371.0,1226754.0,197228.0,3643358.0,151148.0,24447.0,1083625.0,122657.0,137650.0,74428.0,587312.0,460713.0,0.0,856405.0,19106.0,125867.0
2010-07-01,7588516.0,3878075.0,55040.0,517671.0,2169846.0,1135518.0,3386589.0,729629.0,2656960.0,0.0,323852.0,3897151.0,2453381.0,742062.0,169660.0,453171.0,78877.0,3691365.0,138266.0,17119.0,1681895.0,23499.0,101932.0,38615.0,566151.0,341871.0,114452.0,640131.0,2589.0,24845.0
2010-08-01,4225866.0,1336980.0,275794.0,150907.0,502110.0,408169.0,2729469.0,960674.0,1768795.0,255.0,159162.0,2782616.0,1338348.0,315764.0,577598.0,419833.0,131073.0,1443250.0,67586.0,38583.0,187401.0,13093.0,126086.0,94449.0,232126.0,239531.0,0.0,423829.0,7203.0,13363.0
2010-09-01,7537251.0,1591702.0,311933.0,233680.0,470642.0,575447.0,5361118.0,1335226.0,4025892.0,7177.0,577254.0,4939019.0,3605382.0,432716.0,291069.0,513008.0,96844.0,2598232.0,68834.0,109761.0,635540.0,103322.0,361899.0,83027.0,271413.0,181770.0,552.0,746366.0,18931.0,16817.0
2010-10-01,4407386.0,1182550.0,282386.0,253527.0,361503.0,285134.0,3046928.0,819263.0,2227665.0,0.0,177908.0,3416076.0,1482720.0,795750.0,349618.0,621786.0,166202.0,991310.0,7533.0,2223.0,200271.0,18359.0,65615.0,64182.0,12497.0,131367.0,0.0,482426.0,2089.0,4748.0
2010-11-01,7666627.0,2036966.0,264140.0,348917.0,985616.0,438293.0,5292496.0,858427.0,4434069.0,21654.0,315511.0,5087107.0,2827815.0,930096.0,956721.0,285770.0,86705.0,2579520.0,43161.0,169550.0,207408.0,283861.0,474984.0,80697.0,46097.0,255700.0,88887.0,897030.0,8718.0,23427.0
2010-12-01,14398359.0,4213002.0,715790.0,714418.0,1639770.0,1143024.0,9166934.0,3901422.0,5265512.0,17251.0,1001172.0,6437816.0,4005312.0,1165474.0,449814.0,695302.0,121914.0,7960543.0,97054.0,211265.0,1303298.0,137833.0,944671.0,363583.0,1794945.0,241052.0,0.0,2433410.0,381851.0,51581.0
2011-01-01,4912480.0,1315711.0,383334.0,325212.0,281163.0,326002.0,2904524.0,512272.0,2392252.0,0.0,692245.0,2839419.0,1792575.0,281990.0,337050.0,361891.0,65913.0,2073061.0,83671.0,25480.0,259404.0,158631.0,647118.0,122491.0,350379.0,49304.0,0.0,363388.0,4844.0,8351.0
2011-02-01,4079491.0,1408567.0,214443.0,335160.0,642206.0,216758.0,2508320.0,710128.0,1798192.0,0.0,162604.0,2304962.0,1231416.0,570717.0,258255.0,188852.0,55722.0,1774529.0,66731.0,9542.0,156042.0,51816.0,160394.0,56647.0,273968.0,454450.0,1201.0,522682.0,1450.0,19606.0
2011-03-01,7343182.0,1394896.0,246619.0,380624.0,349922.0,417731.0,5694138.0,2135828.0,3558310.0,13345.0,240803.0,4634441.0,2352638.0,1188456.0,269242.0,788971.0,35134.0,2708741.0,26618.0,19118.0,81416.0,106780.0,66560.0,118309.0,107951.0,349740.0,0.0,1764356.0,30069.0,37824.0
2011-04-01,6710203.0,1428428.0,166810.0,434963.0,557529.0,269126.0,4630861.0,953955.0,3676906.0,3346.0,647568.0,4737517.0,2800946.0,951662.0,412491.0,434674.0,137744.0,1972686.0,29926.0,60069.0,387355.0,39126.0,510686.0,21758.0,69756.0,276700.0,0.0,516095.0,38638.0,22577.0
2011-05-01,7148260.0,1890719.0,531213.0,543734.0,509627.0,306145.0,4741085.0,928772.0,3812313.0,21590.0,494866.0,5495317.0,2432763.0,1048649.0,609829.0,681048.0,723028.0,1652943.0,12691.0,44727.0,375461.0,43925.0,239131.0,43783.0,287975.0,142687.0,0.0,383961.0,40905.0,37697.0
2011-06-01,11460901.0,2991803.0,340197.0,444908.0,1883037.0,323661.0,8280625.0,2811002.0,5469623.0,6317.0,182156.0,6934813.0,3682327.0,1385479.0,1303968.0,375349.0,187690.0,4526088.0,12371.0,32050.0,240640.0,227428.0,204621.0,141481.0,1780293.0,251168.0,195.0,1583048.0,25182.0,27611.0
2011-07-01,5156656.0,1855450.0,270545.0,262992.0,779077.0,542836.0,3094042.0,1403150.0,1690892.0,12102.0,195062.0,2385654.0,1273483.0,347738.0,228260.0,500821.0,35352.0,2771002.0,9269.0,140329.0,526153.0,83326.0,491377.0,74046.0,31233.0,380091.0,23401.0,983603.0,6791.0,21383.0
2011-08-01,7573537.0,1504041.0,78045.0,558752.0,674585.0,192659.0,5783004.0,1653281.0,4129723.0,58867.0,227625.0,5470678.0,3562040.0,629503.0,616101.0,613732.0,49302.0,2102859.0,26765.0,18115.0,421584.0,103654.0,125839.0,36734.0,117748.0,316570.0,12098.0,892469.0,893.0,30390.0
2011-09-01,7714215.0,3351859.0,287444.0,274606.0,2519677.0,270132.0,3993523.0,1035665.0,2957858.0,15661.0,353172.0,5645632.0,3785556.0,572861.0,544400.0,428047.0,314768.0,2068583.0,81305.0,32896.0,511514.0,33616.0,108026.0,55336.0,328219.0,165809.0,73583.0,614054.0,36352.0,27873.0
2011-10-01,7491015.0,2315410.0,314760.0,406166.0,1205882.0,388602.0,4991236.0,832777.0,4158459.0,4209.0,180160.0,5187239.0,3760378.0,735902.0,223479.0,325597.0,141883.0,2303776.0,46793.0,55142.0,638261.0,146232.0,112016.0,72275.0,281295.0,383743.0,1231.0,430808.0,42130.0,93850.0
2011-11-01,9038877.0,2988699.0,182450.0,298146.0,2251346.0,256757.0,5870242.0,1715695.0,4154547.0,6337.0,173599.0,6334753.0,3387015.0,898070.0,1361613.0,613689.0,74366.0,2704124.0,37586.0,1544.0,924837.0,30452.0,97262.0,126516.0,780402.0,353751.0,0.0,269991.0,14723.0,67060.0
2011-12-01,16703045.0,6178765.0,1425119.0,659141.0,2878146.0,1216359.0,9347473.0,1474598.0,7872875.0,16.0,1176791.0,10192548.0,7847047.0,780567.0,403895.0,978559.0,182480.0,6510497.0,239287.0,36305.0,1602520.0,495233.0,1290056.0,256626.0,903483.0,394133.0,7213.0,1050891.0,155636.0,79114.0
2012-01-01,7468540.0,2034402.0,175989.0,192576.0,1549846.0,115991.0,5269231.0,690563.0,4578668.0,6577.0,158330.0,5368002.0,4056726.0,492453.0,538938.0,255090.0,24795.0,2100538.0,18980.0,765.0,193654.0,121707.0,79741.0,29132.0,1013213.0,128202.0,0.0,471840.0,4078.0,39226.0
2012-02-01,8488582.0,2218412.0,418149.0,345373.0,1321302.0,133588.0,6121908.0,1967269.0,4154639.0,32372.0,115890.0,3563645.0,1939575.0,690664.0,478071.0,412837.0,42498.0,4924937.0,41397.0,17318.0,548563.0,73346.0,22043.0,83386.0,2259923.0,147493.0,562.0,1657119.0,54472.0,19315.0
2012-03-01,6714310.0,1402710.0,363790.0,206971.0,687070.0,144879.0,4918501.0,1383277.0,3535224.0,18002.0,375097.0,4359182.0,1812360.0,966211.0,355051.0,1029846.0,195714.0,2355128.0,50759.0,25853.0,337592.0,173879.0,17545.0,64886.0,413259.0,491981.0,0.0,753269.0,9341.0,16764.0
2012-04-01,6428382.0,1453297.0,72033.0,186958.0,760073.0,434233.0,4461856.0,744151.0,3717705.0,33067.0,480162.0,4511002.0,2933724.0,597141.0,478578.0,427161.0,74398.0,1917380.0,28517.0,6784.0,688873.0,56732.0,18309.0,56489.0,186146.0,460380.0,0.0,349249.0,37760.0,28141.0
2012-05-01,7310650.0,1061001.0,217786.0,190470.0,585106.0,67639.0,6133415.0,1815684.0,4317731.0,16891.0,99343.0,5716636.0,2654328.0,1282647.0,666878.0,974082.0,138701.0,1594014.0,29573.0,8055.0,230600.0,182838.0,42383.0,45303.0,246046.0,151897.0,8341.0,526072.0,84287.0,38619.0
2012-06-01,11993154.0,3056279.0,480135.0,355461.0,1412478.0,808205.0,8505488.0,2001962.0,6503526.0,11663.0,419724.0,6288770.0,3771253.0,1344881.0,375953.0,732625.0,64058.0,5704384.0,70272.0,21158.0,520288.0,70658.0,625692.0,126015.0,1970542.0,439321.0,0.0,1681320.0,36088.0,143030.0
2012-07-01,6823675.0,2304837.0,384659.0,286166.0,1290209.0,343803.0,4329263.0,1610396.0,2718867.0,1935.0,187640.0,4311814.0,2091920.0,378673.0,1302223.0,300079.0,238919.0,2511861.0,11031.0,16057.0,561717.0,62469.0,233114.0,68477.0,745377.0,202976.0,16035.0,455846.0,24829.0,113933.0
2012-08-01,5390404.0,1316281.0,74259.0,161178.0,1016412.0,64432.0,4032425.0,533651.0,3498774.0,7175.0,34523.0,4313216.0,3293382.0,384069.0,217026.0,351009.0,67730.0,1077188.0,25527.0,0.0,141437.0,167542.0,12034.0,47940.0,243400.0,129304.0,426.0,262182.0,4668.0,42728.0
2012-09-01,6181331.0,1780362.0,366641.0,132018.0,1182305.0,99398.0,4161173.0,715128.0,3446045.0,28014.0,211782.0,4699943.0,3042759.0,675808.0,531637.0,379129.0,70610.0,1481388.0,5037.0,5436.0,295420.0,25852.0,34131.0,48209.0,566834.0,86778.0,1338.0,280059.0,60303.0,71991.0
2012-10-01,5800041.0,1970901.0,371593.0,180756.0,940787.0,477765.0,3787733.0,839882.0,2947851.0,833.0,40574.0,4370647.0,2443717.0,990174.0,324086.0,494105.0,118565.0,1429394.0,18541.0,16251.0,143597.0,82739.0,29886.0,92041.0,52318.0,247358.0,0.0,525167.0,171333.0,50163.0
